rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
271,Cleveland St.,Horz,10-21,101.41489165509029,208,110.53754827515144,302,0.270802222616712,271,10,21,5,13,5-13,0.4526290293879352,0.44430677921645445,0.4586395434006713,0.4526290293879352,0.44430677921645445,0.4586395434006713,0.8788991086359829,0.8616578596594198,104.49944704253159,105.39156160455414,104.49944704253159,105.39156160455414,102.11696210370643,113.92754142966659,116.90959164247597,126.6329699380885,0.28521105896172516,2,-0.04964374689824397,1321.0,1462.0,1271.575,1.0388691190059571,1.1497552248196135,0,0.2777777777777778,-15.162716057464754,302,276,70.74587936830237
272,Albany,AE,12-20,97.86974275216156,281,106.79139424529109,247,0.26830116150230665,272,12,20,7,9,7-9,0.33651298403923247,0.3634872553779371,0.3077800730422905,0.33651298403923247,0.3634872553779371,0.3077800730422905,0.9153166068388621,0.9011125654043951,99.28660113043142,105.98663411245785,99.28660113043142,105.98663411245785,98.44922152995126,106.99377675428133,0,0,0,0,-0.09419821522515742,1060.0,1085.0,1058.0625,1.0018311772697737,1.0254592710733061,0,0.4375,-15.719619297567275,311,334,67.3120842501495
273,Tennessee Martin,OVC,12-19,104.6073053252334,151,114.317824304322,341,0.2648628786606169,273,12,19,6,12,6-12,0.4021250809876759,0.3867417257944567,0.4094506440504595,0.4021250809876759,0.3867417257944567,0.4094506440504595,0.8792583214482073,0.871396153985292,102.24060496461047,105.57573659417152,102.24060496461047,105.57573659417152,103.85539303997857,113.5174716872474,112.74078831733438,110.36670682756117,0.5608842929456909,2,-0.03485664404624317,1344.0,1441.0,1271.1624999999997,1.0572999124816853,1.133608016284307,0,0.3333333333333333,-13.317695904766424,269,250,69.69527701176798
274,St. Francis NY,NEC,17-16,95.49298525041895,310,104.37089661852337,186,0.26457420553892036,274,17,16,9,9,9-9,0.28942903309495815,0.3357957324602951,0.24047246686928497,0.28942903309495815,0.3357957324602951,0.24047246686928497,0.9338259825612371,0.904925024413826,99.92249592558547,108.12205260677456,99.92249592558547,108.12205260677456,96.46534885680386,104.82351817984174,0,0,0,0,0.010089125314336478,1265.0,1256.0,1242.8124999999998,1.0178526527533318,1.0106110133266284,0,0.5,-11.668897075359146,231,151,69.58222659032988
275,Southern Utah,BSky,17-17,96.00778355739322,305,104.9838478967607,203,0.26350341297957336,275,17,17,9,11,9-11,0.3366513414124882,0.3998172321768212,0.3007626908945203,0.3366513414124882,0.3998172321768212,0.3007626908945203,0.924285748238828,0.8771893560672346,101.73138079802006,108.10057686100203,101.73138079802006,108.10057686100203,95.77966298740232,107.92618625402399,0,0,0,0,0.039981698109239905,1474.0,1533.0,1455.8375,1.0124756368756815,1.0530021379446537,0,0.45,-12.003736498109276,241,92,72.19975965538582
276,New Orleans,Slnd,19-14,96.15274475335977,302,105.16293772157985,209,0.26306693813603255,276,19,14,12,6,12-6,0.3133060519949783,0.40433341318591,0.23591587004595965,0.3133060519949783,0.40433341318591,0.23591587004595965,0.9150018328235046,0.8428399028698526,100.22817013408775,106.82380489820572,100.22817013408775,106.82380489820572,94.78810662535987,102.5488784351449,73.89705296488884,96.99505234728483,0.04197294586888318,1,0.06079173584553732,1286.0,1218.0,1271.8875000000003,1.0110957140470362,0.9576318660258866,0,0.6666666666666666,-8.735696092837536,182,56,69.70094008595491
277,Grambling St.,SWAC,17-17,94.9497394871863,317,103.95931537275177,176,0.2606684443896145,277,17,17,10,8,10-8,0.2798802423234181,0.4266014649323398,0.16572229900085617,0.2798802423234181,0.4266014649323398,0.16572229900085617,0.8983938614250105,0.788460070259088,97.77764190976829,106.63427839265914,97.77764190976829,106.63427839265914,94.41602689528041,103.78379263610685,88.68974422053263,98.0725064755392,0.23930887955880323,3,-0.05365371824071863,1292.0,1202.0,1280.975,1.0086067253459279,0.93834774293019,0,0.5555555555555556,-11.454080773249974,229,284,70.68657946832451
278,Drexel,CAA,13-19,103.13384023823664,177,112.94276953318548,335,0.2602215995643273,278,13,19,7,11,7-11,0.4201069385629806,0.43350815654155944,0.4003813930164122,0.4201069385629806,0.43350815654155944,0.4003813930164122,0.891981812969864,0.8755524960704089,103.63513175835234,106.37974066894658,103.63513175835234,106.37974066894658,102.46437413633319,112.8579281037074,0,0,0,0,0.024015022495232186,1331.0,1390.0,1226.4375000000002,1.0852570962645873,1.1333639096978034,0,0.3888888888888889,-13.554197949026426,276,122,70.73538619823628
279,George Washington,A10,9-24,95.41460960429019,311,104.54757783018437,190,0.2589906401109858,279,9,24,4,14,4-14,0.5236480350701777,0.4950610174355092,0.5573613285230747,0.5236480350701777,0.4950610174355092,0.5573613285230747,0.8228472634152733,0.7911622590505659,103.12539727188646,101.3595932116882,103.12539727188646,101.3595932116882,96.2469600211052,105.26456037281773,114.89100764589541,117.56929143078273,0.4341336510513574,4,-0.026851726145026178,1140.0,1298.0,1218.6625,0.9354517760249454,1.0651021098950695,0,0.2222222222222222,-15.782698656626685,312,239,68.82287350527088
280,Jacksonville,ASun,12-20,97.0102118066728,291,106.33748933177611,235,0.2581284167103503,280,12,20,5,11,5-11,0.39152539165325034,0.34927153459427535,0.40564331838126566,0.39152539165325034,0.34927153459427535,0.40564331838126566,0.8809949644343271,0.8911966805018735,101.2879401671732,104.96973104362024,101.2879401671732,104.96973104362024,99.1437440474839,106.01408344992457,102.93873048177778,106.66778215710738,0.3990968060736078,2,-0.04234221134881677,1183.0,1196.0,1172.5375,1.0089229555557926,1.0200100210014607,0,0.3125,-14.252405301950848,288,264,72.48327985657711
281,Sacramento St.,BSky,15-16,96.42993103299364,300,105.70298395654487,226,0.2580957525530268,281,15,16,8,12,8-12,0.301114737004111,0.2806891879952424,0.3012989879072173,0.301114737004111,0.2806891879952424,0.3012989879072173,0.9307487624302948,0.9104101091853849,100.83238012686171,108.09707104223142,100.83238012686171,108.09707104223142,96.9527487360979,107.75451380703282,77.95989426965679,79.4546361433182,0.4456148008216603,1,-0.012602622139647912,1407.0,1455.0,1379.625,1.0198423484642567,1.054634411524871,0,0.4,-12.549665388878708,250,202,69.03500699354852
282,Montana St.,BSky,15-17,105.56028134326388,134,115.72716298780085,346,0.2577948053598964,282,15,17,11,9,11-9,0.3587436696327183,0.5051469171989481,0.30132884645755503,0.3587436696327183,0.5051469171989481,0.30132884645755503,0.9052252650265425,0.8207391396442482,101.48768275494125,107.30610538309752,101.48768275494125,107.30610538309752,107.16921209755867,113.08733394166669,75.61913843533063,105.36864574004073,0.021558503939163583,2,0.03726878652740245,1635.0,1552.0,1434.3375,1.1398990823289497,1.0820326457336575,0,0.55,-12.269930802458411,248,95,71.3486069779318
283,Houston Baptist,Slnd,12-18,102.24605307389189,197,112.105077927848,323,0.2575721175543372,283,12,18,8,10,8-10,0.36219582578211285,0.5217332735377919,0.2631292631838341,0.36219582578211285,0.5217332735377919,0.2631292631838341,0.890457664765387,0.791116918981105,100.45720387350308,105.62441158125603,100.45720387350308,105.62441158125603,100.338562619548,110.6840836202151,105.00684571870089,113.28677225142194,0.29466911297248344,2,-0.04792363630463525,1475.0,1466.0,1386.575,1.063772244559436,1.057281430863819,0,0.4444444444444444,-13.081395385524125,265,271,75.08503465566913
284,Fairfield,MAAC,9-22,95.86357600301966,307,105.13075486469681,208,0.25707909840060444,284,9,22,6,12,6-12,0.33289056663754274,0.4381686904928144,0.2728891579339037,0.33289056663754274,0.4381686904928144,0.2728891579339037,0.9088398130842998,0.8374620411323338,99.13557620646907,105.71070160755727,99.13557620646907,105.71070160755727,93.17801353862781,101.92281262957687,98.46428537474878,106.44480211856865,0.28982674882925646,1,-0.15920267832036084,1166.0,1196.0,1211.4750000000001,0.9624631131471965,0.9872263150291999,0,0.3333333333333333,-17.78412280060869,334,352,69.29442573757056
285,Western Carolina,SC,7-25,99.89658131629184,247,109.62424476817003,293,0.25566644402424527,285,7,25,4,14,4-14,0.5307388573841981,0.5448783278120942,0.5367795823828236,0.5307388573841981,0.5448783278120942,0.5367795823828236,0.8187534276944242,0.7943018913440777,105.75129304842716,103.61538192617209,105.75129304842716,103.61538192617209,102.66909912263444,109.80185451640942,105.66677718494576,112.95489599478427,0.3171224334786263,5,-0.06602924151654666,1349.0,1457.0,1303.5499999999997,1.034866326569752,1.1177170035671822,0,0.2222222222222222,-16.547941554707478,320,304,71.12995674539523
286,Robert Morris,NEC,18-17,95.21672231437483,314,104.53565942674228,189,0.2546838129077278,286,18,17,11,7,11-7,0.3060947667775185,0.39000168846165806,0.24156250698356407,0.3060947667775185,0.39000168846165806,0.24156250698356407,0.9069674422907613,0.821361489065233,100.71249355920204,107.72860021564897,100.71249355920204,107.72860021564897,94.79429330255857,103.3314963492441,98.63662585162213,96.67088463373138,0.5576177629246382,2,0.022925210064658696,1233.0,1204.0,1220.6625,1.0101072163681608,0.9863496257155439,0,0.6111111111111112,-11.495859869030653,230,126,67.59485362715802
287,Canisius,MAAC,15-17,101.05998183726342,222,110.9910082675777,309,0.2538937450877822,287,15,17,11,7,11-7,0.39109390200830224,0.5692909375134058,0.29398615864163263,0.39109390200830224,0.5692909375134058,0.29398615864163263,0.8899490416981827,0.7900868639897576,100.53308500811958,104.61919470769956,100.53308500811958,104.61919470769956,102.31335364940942,111.94130850621887,143.73138915062538,155.62257059088802,0.2861604198982049,3,0.07591127376013573,1296.0,1303.0,1217.1625,1.064771548581229,1.0705226294763437,0,0.6111111111111112,-11.69870602785722,233,32,69.15685844582978
288,Portland St.,BSky,16-16,101.10103779441664,220,111.1705546569386,311,0.25126643403465715,288,16,16,11,9,11-9,0.31942907828106937,0.34804164807678867,0.30197689165965586,0.31942907828106937,0.34804164807678867,0.30197689165965586,0.9187265492862553,0.8762905244992584,100.77839883095761,107.33474421142805,100.77839883095761,107.33474421142805,103.37741733901552,112.21035105363708,100.4263476321109,111.99241258556495,0.22208189670705422,1,0.009940083478399975,1519.0,1520.0,1391.5875,1.0915591006674032,1.0922777044203114,0,0.55,-11.976863855407835,240,153,70.4918305795347
289,Towson,CAA,10-22,99.64206624926757,252,109.62581065856813,294,0.25009291394785965,289,10,22,6,12,6-12,0.39490468069468254,0.3970187560094429,0.4014984384469219,0.39490468069468254,0.3970187560094429,0.4014984384469219,0.8938163224570252,0.8721069065391565,103.40284355796288,106.70671171278182,103.40284355796288,106.70671171278182,99.43794891450942,108.95491067228707,97.98271780892168,99.6790466921064,0.45081202132094006,1,-0.07607102953026817,1215.0,1291.0,1164.7,1.0431870868034687,1.1084399416158668,0,0.3333333333333333,-16.944083478147135,325,317,64.78638306073242
290,James Madison,CAA,14-19,100.01875315245485,242,110.10971742689125,298,0.24873406206142987,290,14,19,6,12,6-12,0.3823220211872022,0.3448882908598131,0.40164843021328583,0.3823220211872022,0.3448882908598131,0.40164843021328583,0.9092010019904476,0.9163739301709867,103.62418300704873,107.67578914281306,103.62418300704873,107.67578914281306,101.51117963666478,110.41665722658857,0,0,0,0,0.025771987763382076,1281.0,1347.0,1196.925,1.0702424963970174,1.1253837959771915,0,0.3333333333333333,-14.148399209397267,287,116,66.39019036096441
291,Western Illinois,Sum,10-21,96.92943538810707,294,106.82960789722642,248,0.24630883212086646,291,10,21,4,12,4-12,0.37998774978702143,0.32230446118981537,0.40440850905539294,0.37998774978702143,0.32230446118981537,0.40440850905539294,0.8942698615040364,0.8796260122107942,103.54621502888723,107.79164778133033,103.54621502888723,107.79164778133033,95.51212406785059,109.89332971661194,89.99973929744036,94.57768860333623,0.36110519892217724,2,-0.08441609585632559,1086.0,1209.0,1089.2375000000002,0.9970277372932899,1.1099507683126957,0,0.25,-15.966675385702587,313,327,68.69442690578083
292,Monmouth,MAAC,14-21,92.66459571158994,336,102.32779674043176,149,0.24218432151396216,292,14,21,10,8,10-8,0.39290863106426943,0.5748635992643935,0.2838723447579576,0.39290863106426943,0.5748635992643935,0.2838723447579576,0.8939611057868715,0.7976067683177123,102.0268557626224,106.00408591807624,102.0268557626224,106.00408591807624,92.0999639579419,100.18510374576611,83.9475388410543,106.4148545750272,0.06138379549073105,1,0.03284295117698294,1198.0,1202.0,1241.4125,0.9650297544128161,0.9682518904876503,0,0.5555555555555556,-15.39399497301532,306,108,68.86589106011805
293,North Carolina Central,MEAC,18-16,98.00593322749378,279,108.26683436924122,271,0.2413916791189881,293,18,16,10,6,10-6,0.2569834674445224,0.3978504085187006,0.13730790256719594,0.2569834674445224,0.3978504085187006,0.13730790256719594,0.9146913046505356,0.8298916824909383,96.39814671302075,107.66492404968807,96.39814671302075,107.66492404968807,97.26002763354427,107.73566726998568,90.12487190838453,106.08856999545739,0.13291829740377586,2,-0.04004176269558002,1139.0,1056.0,1096.9125000000001,1.0383690586076828,0.9627021298417147,0,0.625,-10.933683587648865,219,262,66.3761621610251
294,VMI,SC,11-21,101.17906602674037,216,111.94287751678915,320,0.23819269184577177,294,11,21,4,14,4-14,0.4738680012326923,0.3601807927203595,0.5387091121941605,0.4738680012326923,0.3601807927203595,0.5387091121941605,0.8192557972716108,0.8186585418240017,105.2466638100826,103.43529672030425,105.2466638100826,103.43529672030425,100.51959144273194,111.45113334309158,121.50458160335194,122.87039730707725,0.4679070044615924,6,-0.0032912180968609484,1334.0,1529.0,1327.0624999999998,1.0052277115810297,1.1521687938586165,0,0.2222222222222222,-13.050929757119311,263,177,73.0681036682714
295,Texas A&M Corpus Chris,Slnd,14-18,93.93374260784393,327,104.06121318251958,180,0.23550543329073614,295,14,18,9,9,9-9,0.32495399719193574,0.3931138376508695,0.28213117057052317,0.32495399719193574,0.3931138376508695,0.28213117057052317,0.9098725713670905,0.8535087610703249,100.71056857644292,106.01348396542116,100.71056857644292,106.01348396542116,95.18611040932382,104.81364342170545,87.99163386396766,90.0981248646739,0.4324008139211777,1,-0.034938153917897063,1199.0,1199.0,1195.0375000000001,1.003315795529429,1.003315795529429,0,0.5,-13.714337917527628,279,251,66.30200486137167
296,UMass Lowell,AE,15-17,101.70732150319856,203,112.72661304121593,333,0.23452007754776233,296,15,17,7,9,7-9,0.32414133134752443,0.32687237109716744,0.3119738167867706,0.32414133134752443,0.32687237109716744,0.3119738167867706,0.9223498248210811,0.9192863208710099,98.97110127562387,105.76580175416187,98.97110127562387,105.76580175416187,100.26538235678237,112.47812502707065,0,0,0,0,0.024369356497139116,1125.0,1135.0,1088.9250000000002,1.0331290033748879,1.0423123722937757,0,0.4375,-12.981512959114472,260,121,71.59411194759471
297,Elon,CAA,11-21,99.15506272087065,258,109.95337226312492,296,0.233478646351026,297,11,21,7,11,7-11,0.3792024277874093,0.3539259330912267,0.40333453809747727,0.3792024277874093,0.3539259330912267,0.40333453809747727,0.9051690943211051,0.900945610430049,103.34406216974229,107.09600064593837,103.34406216974229,107.09600064593837,98.54281376574342,107.24728991826494,164.62519065617457,187.36568149254947,0.18422279619980594,1,-0.051672524735617176,1249.0,1344.0,1220.4,1.0234349393641429,1.1012782694198622,0,0.3888888888888889,-16.262112185134328,316,280,69.53984783006811
298,North Alabama,ASun,10-22,94.11127697309112,324,104.76371974187347,194,0.22563216140853337,298,10,22,7,9,7-9,0.4539089741833183,0.495107182872411,0.40968352371595396,0.4539089741833183,0.495107182872411,0.40968352371595396,0.8412084538245387,0.7922633852043748,103.15245421963078,102.79223722607581,103.15245421963078,102.79223722607581,96.07164374029277,105.1118602509541,95.78100779619939,114.67602971408976,0.11199372817246715,3,-0.022734035131094565,1103.0,1177.0,1134.4625,0.9722666020251881,1.037495730356887,0,0.4375,-14.67442964416451,294,227,69.86059464859316
299,Eastern Illinois,OVC,14-18,99.3622894316572,256,110.63575754084086,303,0.2251482153301977,299,14,18,7,11,7-11,0.39226078536573317,0.39779454908304146,0.39534183972019293,0.39226078536573317,0.39779454908304146,0.39534183972019293,0.8705349880138131,0.8463365138052397,102.29285088542413,106.16276502078317,102.29285088542413,106.16276502078317,100.15696282603302,110.2212035616083,99.61531229934161,108.15502373054642,0.2797158159958636,4,0.04654482758529671,1299.0,1400.0,1272.0499999999997,1.021186274124445,1.1005856688023272,0,0.3888888888888889,-12.093384887320893,242,78,68.31119083733844
300,Tennessee St.,OVC,9-21,97.37482508707436,284,109.02687521492922,284,0.21419748120357743,300,9,21,6,12,6-12,0.4215414303022038,0.46310964385812375,0.39382928793159067,0.4215414303022038,0.46310964385812375,0.39382928793159067,0.8420807351146408,0.7843007265394291,102.26758028966455,104.06142638422367,102.26758028966455,104.06142638422367,98.21639583497365,109.21384546153243,93.63314072990273,105.45802250502564,0.20299512443579826,5,-0.07293885652845711,1301.0,1391.0,1283.6,1.0135556248052353,1.0836709255219696,0,0.3333333333333333,-14.343811936571038,291,309,71.03559540928008
301,North Carolina A&T,MEAC,19-13,95.22719778619967,313,106.7625774241564,246,0.21166278642575842,301,19,13,13,3,13-3,0.2859105061553026,0.4700654322932021,0.1409009223152911,0.2859105061553026,0.4700654322932021,0.1409009223152911,0.8974662294716822,0.7956838004600062,97.61180659178119,107.39201877833169,97.61180659178119,107.39201877833169,92.29198675428104,103.93712887420834,100.41787885658383,103.69316236301866,0.4087577982721355,3,0.08303745686092479,1076.0,993.0,1078.5625,0.9976241525178189,0.9206698730949759,0,0.8125,-8.427966940209009,175,24,67.34496445570974
302,Nicholls St.,Slnd,14-17,98.32211709235933,274,110.3162356544782,300,0.21020763504866014,302,14,17,7,11,7-11,0.300741895005355,0.37586352761666214,0.24648738256385527,0.300741895005355,0.37586352761666214,0.24648738256385527,0.9022325352578793,0.8264716321710966,100.7135670465467,107.27682375284017,100.7135670465467,107.27682375284017,99.49231547973972,112.71474070688356,95.66332938554498,100.69744765355998,0.3566848222956054,3,-0.023340198449806226,1311.0,1345.0,1255.275,1.044392662962299,1.0714783613152496,0,0.3888888888888889,-12.647995155755718,254,229,70.17241665647408
303,Central Arkansas,Slnd,14-19,98.59430631171223,264,110.6518289109928,304,0.20968695041184307,303,14,19,8,10,8-10,0.3595977259456837,0.4939202311286329,0.27136911424453564,0.3595977259456837,0.4939202311286329,0.27136911424453564,0.8840811782230665,0.7811691784544661,100.29702408269529,104.67738996483133,100.29702408269529,104.67738996483133,98.0636766710188,111.53264627904841,81.24693978813136,99.0397379974937,0.09301863267285199,3,0.016754597804775784,1327.0,1391.0,1303.8500000000001,1.0177551098669324,1.0668405107949532,0,0.4444444444444444,-13.397736695176441,271,139,72.02944640963321
304,Lafayette,Pat,10-20,100.48598430236363,230,112.81511446968155,334,0.2090074332284067,304,10,20,7,11,7-11,0.38684367858868973,0.37933866947278233,0.39898584654847946,0.38684367858868973,0.37933866947278233,0.39898584654847946,0.91165659652378,0.8989695051882943,101.62959417434158,105.50172202041433,101.62959417434158,105.50172202041433,101.6708236836397,112.2509624914472,0,0,0,0,-0.007765739338329913,1325.0,1410.0,1269.8125,1.0434611409164738,1.1104001575035685,0,0.3888888888888889,-15.689547093956826,310,191,70.21664371500351
305,Howard,MEAC,17-17,101.51689525528886,206,114.05192801149084,340,0.207686230752204,305,17,17,10,6,10-6,0.2738673971393598,0.39088335036853716,0.1452488420448982,0.2738673971393598,0.39088335036853716,0.1452488420448982,0.9375960288143789,0.9004562173267213,96.75178077235874,106.3057664739236,96.75178077235874,106.3057664739236,102.22065949465564,115.904976432449,0,0,0,0,0.0144781815850486,1249.0,1194.0,1159.625,1.0770723294168374,1.0296432036218606,0,0.625,-12.84033326277627,256,142,72.50608980144635
306,UTEP,CUSA,8-21,88.95673874199593,345,100.08385271955257,110,0.20499395853314542,306,8,21,3,15,3-15,0.423955825400016,0.3941512006720169,0.4421697627337931,0.423955825400016,0.3941512006720169,0.4421697627337931,0.8731367455618487,0.8418484058320853,101.21577452036799,103.21081667707466,101.21577452036799,103.21081667707466,87.01705456957387,99.73902170822679,101.01980121756436,99.89752035549209,0.5320744895265718,2,-0.08173499278371715,1100.0,1239.0,1261.725,0.8718223067625672,0.9819889437080188,0,0.16666666666666666,-15.464124417222873,308,325,69.32501086038631
307,Bethune Cookman,MEAC,14-17,92.98015454407977,332,104.79774457981202,197,0.20166329746780395,307,14,17,9,7,9-7,0.26911397571607665,0.3956596073070748,0.16222578213416428,0.26911397571607665,0.3956596073070748,0.16222578213416428,0.9160156672870772,0.8450296057739904,98.40648622999913,108.42868992945407,98.40648622999913,108.42868992945407,93.21590292099927,104.52795957655553,101.33244542030289,103.7762951047639,0.4319117186918739,3,-0.0492423830623559,1207.0,1132.0,1199.8000000000004,1.0060010001666941,0.943490581763627,0,0.5625,-13.220770911786357,267,275,73.28502455684537
308,Northern Arizona,BSky,10-21,99.36484743949475,255,112.020739185286,322,0.20122033364662384,308,10,21,8,12,8-12,0.36102256599175003,0.47942535478521775,0.3069675122671104,0.36102256599175003,0.47942535478521775,0.3069675122671104,0.9137178189837984,0.8565411078658226,101.38765559744121,107.47443819737643,101.38765559744121,107.47443819737643,99.04911000362367,111.59373648287362,0,0,0,0,-0.02788315188564644,1482.0,1524.0,1409.7750000000003,1.051231579507368,1.0810235675905726,0,0.4,-16.67901333410072,321,242,69.89656262399815
309,Wyoming,MWC,8-24,94.23625491241461,323,106.57899113243224,244,0.19537799885969337,309,8,24,4,14,4-14,0.4718580100632865,0.39621172516722214,0.5283051246712094,0.4718580100632865,0.39621172516722214,0.5283051246712094,0.870804372233223,0.9082297650073937,103.36396858573212,104.11017685392106,103.36396858573212,104.11017685392106,93.34145969799037,106.24722732661755,94.84324606909898,107.49790502667743,0.19149463436767455,2,-0.03796242946432188,1109.0,1330.0,1216.1250000000002,0.9119128379072873,1.0936375783739334,0,0.2222222222222222,-17.612374415540827,332,258,69.94920951516694
310,Niagara,MAAC,13-19,101.19569189751377,215,114.69151900874564,344,0.19159431988304138,310,13,19,6,12,6-12,0.3150757326852408,0.3576257804217157,0.28839466549609827,0.3150757326852408,0.3576257804217157,0.28839466549609827,0.9350551008091585,0.9145612036547031,98.11289652141147,105.69661537131412,98.11289652141147,105.69661537131412,103.4433586485602,118.82271828510622,0,0,0,0,0.02319193312479534,1312.0,1401.0,1230.925,1.065865101448098,1.1381684505554766,0,0.3333333333333333,-15.547763027349461,309,124,71.10612501186925
311,Charlotte,CUSA,8-21,95.04674425859304,316,107.72297883884525,264,0.19158681997281474,311,8,21,5,13,5-13,0.4767560314324982,0.52883946322906,0.4449272675568214,0.4767560314324982,0.52883946322906,0.4449272675568214,0.8773384630786272,0.8402693962980883,101.47696732095136,102.43025896680012,101.47696732095136,102.43025896680012,96.9880309352253,109.20218389103184,153.767794190949,177.0762555765361,0.1647814304771154,1,0.020234724400926052,1138.0,1243.0,1181.2125,0.9634168280474512,1.0523085388954145,0,0.2777777777777778,-15.389235753840454,305,130,65.88026522406692
312,Denver,Sum,8-22,98.3453139010886,273,111.4619887757605,315,0.19157858641632453,312,8,22,3,13,3-13,0.4287574631312247,0.44877829567882477,0.41123923465207457,0.4287574631312247,0.44877829567882477,0.41123923465207457,0.8599221173742133,0.8043133704018534,103.52726048687855,105.07751021930493,103.52726048687855,105.07751021930493,98.37986254596515,112.47810947399,89.18531804373161,90.04696683721242,0.47238512581818437,2,-0.03843105744983022,1131.0,1242.0,1098.4375,1.0296443812233287,1.130697012802276,0,0.1875,-16.060252059329784,314,259,68.82600756590251
313,Idaho St.,BSky,11-19,102.70795138252248,185,116.57808582815252,348,0.18896867448207794,313,11,19,7,13,7-13,0.359218645753713,0.4832374437743145,0.3081959482832976,0.359218645753713,0.4832374437743145,0.3081959482832976,0.8940241683790116,0.7851750056357261,101.91296588689173,106.42560195199167,101.91296588689173,106.42560195199167,100.31512269953893,115.39636067778744,121.10137966792634,119.6303700566777,0.5350785254736349,1,-0.003254070889092353,1410.0,1541.0,1355.4375,1.0402545303638124,1.1369022916954858,0,0.35,-14.326943687024327,290,176,68.33025389266842
314,Saint Peter's,MAAC,10-22,93.98739100339506,326,106.89667850572326,249,0.18541619966638823,314,10,22,6,12,6-12,0.3497572328823055,0.4458323497784473,0.2842270528744922,0.3497572328823055,0.4458323497784473,0.2842270528744922,0.8928575719511805,0.8010245800236419,100.6598814106534,106.39041929594825,100.6598814106534,106.39041929594825,92.31276029676305,105.94642148194775,99.92925066336468,103.86406476343737,0.39075585663136814,3,-0.04416755174725945,1076.0,1144.0,1127.7625,0.9541015949723457,1.0143979782977355,0,0.3333333333333333,-17.104263868644427,326,267,64.94243562473855
315,Southeast Missouri St.,OVC,10-21,96.49297729266138,299,110.2837508361972,299,0.17708206547053093,315,10,21,5,13,5-13,0.39875489380645013,0.3704644778573353,0.4191868608808109,0.39875489380645013,0.3704644778573353,0.4191868608808109,0.8779329076768264,0.876676221091993,102.4930345350225,105.53554036774418,102.4930345350225,105.53554036774418,96.80833666894789,113.94150572530084,108.78874549519766,112.4111507356072,0.4069265884110266,3,-0.014561542121624582,1299.0,1457.0,1293.2875000000001,1.0044170379749282,1.1265863158810394,0,0.2777777777777778,-15.424140022794266,307,206,69.23082216586896
316,Wagner,NEC,13-17,92.78146911899833,334,106.40039402611357,236,0.17149525223126522,316,13,17,8,10,8-10,0.3071130364134149,0.38848075006499294,0.25080181499110615,0.3071130364134149,0.38848075006499294,0.25080181499110615,0.9272352175178019,0.8805670338411778,100.45453330151317,107.52542675333635,100.45453330151317,107.52542675333635,92.94889228568712,105.33176492074581,86.45231993614388,119.33875102559553,0.023955971693541384,1,0.05039285459841952,1140.0,1177.0,1164.3874999999998,0.9790555120181212,1.0108318751274814,0,0.4444444444444444,-13.502805787420844,274,71,65.12192448280655
317,Mount St. Mary's,NEC,9-22,94.64822491219991,319,108.7815791658303,277,0.16791017854772403,317,9,22,6,12,6-12,0.3485098536921814,0.4832421433910261,0.2512032000207935,0.3485098536921814,0.4832421433910261,0.2512032000207935,0.8867187741988316,0.78901173765737,101.41934482169276,106.5466350303174,101.41934482169276,106.5466350303174,95.20643640941063,110.19402181820782,96.38144144428816,107.54019993118011,0.22100191326383528,3,-0.07226831570192849,1216.0,1286.0,1217.6375,0.9986551826795741,1.0561435566825101,0,0.3333333333333333,-16.895923068008965,324,308,68.67854776850098
318,Florida A&M,MEAC,12-19,88.19582978167728,348,101.40563933621492,137,0.16727785785626167,318,12,19,9,7,9-7,0.32549318020789675,0.498374336801166,0.16341709590170697,0.32549318020789675,0.498374336801166,0.16341709590170697,0.8924885329745922,0.8049966024526564,98.86060068848423,106.47810940675788,98.86060068848423,106.47810940675788,87.8293462177505,100.00493605461868,106.39581961080907,110.19414280120643,0.40049794520347204,2,-0.01762508835020843,1023.0,1000.0,1090.4,0.9381878209831254,0.917094644167278,0,0.5625,-14.055415519134879,286,213,66.35232940017548
319,Stephen F. Austin,Slnd,14-16,94.5165526064852,322,108.7927124675706,278,0.16552261925176023,319,14,16,7,11,7-11,0.32665577777501975,0.39963617091550047,0.2780021823480326,0.32665577777501975,0.39963617091550047,0.2780021823480326,0.9113341661555137,0.8585512939834358,101.18022444598789,106.8244724007657,101.18022444598789,106.8244724007657,94.0118216742508,110.57539881449625,90.963944553038,94.7740622669563,0.3841727046013506,2,0.04843017508635594,1259.0,1326.0,1260.9250000000002,0.9984733429823343,1.0516089378829032,0,0.3888888888888889,-11.92189205430682,238,74,70.00097754153126
