rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
137,Wright St.,Horz,25-10,99.40029964484253,255,97.20620251709649,52,0.5638217041363526,137,25,10,14,4,14-4,0.40686120987777186,0.4634212848996776,0.35415438478428957,0.40686120987777186,0.4634212848996776,0.35415438478428957,0.876963740844868,0.8319610137476363,102.59997705220533,105.28350796187652,102.59997705220533,105.28350796187652,100.29743742180058,98.30788119536703,97.240285962875,100.52367022297877,0.40567027892531227,3,0.0836893135439769,1327.0,1203.0,1275.1125,1.0406924879177328,0.9434461665147194,0,0.7777777777777778,-3.5352787289799767,94,21,69.30097102987308
138,Utah St.,MWC,17-17,106.06615266826373,133,103.75143734128773,162,0.563098582789635,138,17,17,8,10,8-10,0.5532094552864877,0.45812377328376697,0.6111694664725564,0.5532094552864877,0.45812377328376697,0.6111694664725564,0.8090788166770263,0.8456879345005118,106.09751013420586,103.10742663090893,106.09751013420586,103.10742663090893,108.88483168330428,105.9522188794722,102.01709472854567,102.32487671359218,0.4913401502029067,4,0.004836848879108624,1304.0,1347.0,1225.425,1.0641206112165167,1.0992104779974294,0,0.4444444444444444,-7.985674373415184,169,151,67.96285792280956
139,Eastern Michigan,MAC,22-13,101.27106534168936,228,99.06505987734758,78,0.5629824797556701,139,22,13,11,7,11-7,0.40051702427163566,0.3159172465975946,0.45574847980971445,0.40051702427163566,0.3159172465975946,0.45574847980971445,0.8913574798768068,0.888969157937782,104.95736819099298,106.90886206046112,104.95736819099298,106.90886206046112,101.61930207094714,98.56852402409929,95.29172142842633,95.34701371414204,0.49833229342112356,1,-0.007109982230336209,1225.0,1177.0,1183.9,1.0347157699129994,0.9941718050511023,0,0.6111111111111112,-6.578711686660241,143,185,65.9858874962964
140,UC Irvine,BW,18-17,99.36155076147438,257,97.34976579577179,55,0.5585381566543351,140,18,17,11,5,11-5,0.4800772590440896,0.5783267271295319,0.37725794651976546,0.4800772590440896,0.5783267271295319,0.37725794651976546,0.8413495499625344,0.7561642406032079,104.50095747266847,104.00169734309857,104.50095747266847,104.00169734309857,101.66170386932995,94.28416613636082,96.46908820399452,100.73933681540757,0.3779854244200552,5,-0.03542207374192985,1123.0,991.0,1085.6249999999998,1.0344271732872772,0.9128382268278643,0,0.6875,-9.143450591283802,185,256,68.18632778528819
141,Saint Louis,A10,17-16,101.26225620097762,230,99.26005409780421,80,0.5571642442049888,141,17,16,9,9,9-9,0.5455118566820124,0.519278813174129,0.5518381577342626,0.5455118566820124,0.519278813174129,0.5518381577342626,0.8273397239725662,0.8136086129908199,106.99133799704217,104.10001036237455,106.99133799704217,104.10001036237455,102.06896053439678,97.76267523039643,102.08809387776611,100.67598654543819,0.5399598955698334,4,0.004883850005024226,1185.0,1169.0,1167.1,1.015337160483249,1.0016279667552053,0,0.5,-7.904045480408825,166,150,65.32064714114505
142,Illinois St.,MVC,18-15,104.40131199139103,170,102.46110102363856,135,0.5537239836893587,142,18,15,10,8,10-8,0.6077659239641173,0.6006039641234978,0.6060755492523321,0.6077659239641173,0.6006039641234978,0.6060755492523321,0.8085319751787344,0.7909102782253191,105.61620254493431,100.41442681038245,105.61620254493431,100.41442681038245,105.12706196788851,103.86016325241577,95.52239155521114,99.21683062739693,0.39260143938988296,3,0.10498902671953514,1265.0,1300.0,1255.725,1.0073861713352845,1.0352585159967351,0,0.5555555555555556,-5.870593656271495,123,7,70.10472676105812
143,Louisiana Tech,CUSA,17-16,106.17174145129505,129,104.27494114972143,174,0.5516425432479747,143,17,16,7,11,7-11,0.4826347834832777,0.3926878936575168,0.5253808739051324,0.4826347834832777,0.3926878936575168,0.5253808739051324,0.8506910735285572,0.8733852808466845,103.72260855494564,103.3441209387665,103.72260855494564,103.3441209387665,105.74933333640784,105.38660379109567,98.71979352603128,94.53834763086968,0.6219231608455108,4,-0.04399673129178794,1279.0,1291.0,1226.4374999999998,1.042857870865821,1.0526423074963056,0,0.3888888888888889,-8.993228440138779,182,274,68.54404297298726
144,Indiana St.,MVC,13-18,103.22298471329341,194,101.41499673466922,115,0.5506287862882009,144,13,18,8,10,8-10,0.5504061577046617,0.4661224455593111,0.6064109754690827,0.5504061577046617,0.4661224455593111,0.6064109754690827,0.8274216519985527,0.8308414555560105,104.7252479368383,101.01868360746997,104.7252479368383,101.01868360746997,105.81192057408107,101.53665971543039,108.52822598091183,107.45365121653914,0.5285770369351319,3,-0.07438145610203717,1279.0,1280.0,1259.4375000000002,1.0155327279043223,1.016326733164607,0,0.4444444444444444,-10.295714646327157,210,323,71.14313155891865
145,Drake,MVC,17-17,105.59601106411611,140,103.7841930594011,165,0.5495937908924872,145,17,17,10,8,10-8,0.5432609156994583,0.46225841996615114,0.6065231305414606,0.5432609156994583,0.46225841996615114,0.6065231305414606,0.8294630151050675,0.8364705099141396,104.39665879228978,102.65589371025399,104.39665879228978,102.65589371025399,106.81127292768188,100.74943413027835,105.67774431980621,107.91163505308421,0.44014800685524896,2,0.01010401488124385,1259.0,1269.0,1244.5500000000002,1.0116106223132857,1.0196456550560442,0,0.5555555555555556,-8.032165302291808,171,144,69.28050298018637
146,San Francisco,WCC,22-17,101.78182586295175,218,100.1050860911434,92,0.5476121142685672,146,22,17,9,9,9-9,0.5115987584342224,0.45615735706751315,0.5334199263491767,0.5115987584342224,0.45615735706751315,0.5334199263491767,0.8355468531675708,0.8692639542172684,106.54300139785252,104.86963563652394,106.54300139785252,104.86963563652394,104.20525358958028,101.89756222004182,110.75725078632702,115.3655599009834,0.3849009209386679,6,0.025912585267790722,1238.0,1239.0,1187.0124999999998,1.042954476048062,1.0437969271595708,0,0.5,-7.148047310932342,156,104,67.95021599160607
147,Southern Illinois,MVC,20-13,104.44488888895555,169,102.83233445706124,151,0.5446151938865053,147,20,13,11,7,11-7,0.5247662992341117,0.40071938445917576,0.6070625777070905,0.5247662992341117,0.40071938445917576,0.6070625777070905,0.8384481783089328,0.8578202677349551,104.0331131304507,102.56403509549561,104.0331131304507,102.56403509549561,104.4191680405766,103.7123902988389,102.31018422195396,117.41817026300238,0.1702405867662353,3,0.09412593972585259,1228.0,1254.0,1215.4375,1.0103357844397594,1.0317272587031419,0,0.6111111111111112,-5.2922191323698655,116,16,67.85973179386957
148,Memphis,Amer,21-13,107.587754680154,108,105.95426489328852,202,0.5438723696983864,148,21,13,10,8,10-8,0.5266564202270372,0.4201041214279221,0.5857251545564166,0.5266564202270372,0.4201041214279221,0.5857251545564166,0.8161146797143579,0.8871675259207751,104.51587025534758,103.19357937097426,104.51587025534758,103.19357937097426,108.97197264211215,106.13874927360231,129.5480032432492,123.6326770328142,0.6312239061335754,5,0.10276014063864392,1276.0,1304.0,1208.8125,1.0555814073729384,1.0787446357478931,0,0.5555555555555556,-4.323259163316659,105,8,67.4307331760507
149,Canisius,MAAC,21-12,105.93117608979301,136,104.42561730934182,176,0.5410617294635753,149,21,12,15,3,15-3,0.3868459052831819,0.42780085352504543,0.3619205112042309,0.3868459052831819,0.42780085352504543,0.3619205112042309,0.9100002677953555,0.8803618286797856,101.62355752806101,106.33273915297275,101.62355752806101,106.33273915297275,107.9287951977903,104.49660744653434,0,0,0,0,0.002143352608156679,1451.0,1298.0,1285.3125,1.1289083394116217,1.0098711402868952,0,0.8333333333333334,-6.517306621765389,140,160,69.96163918649806
150,Dayton,A10,14-17,108.32250644684899,95,106.80399750202328,223,0.5404991603252276,150,14,17,8,10,8-10,0.5637545364251535,0.5742756301117327,0.5559023450689354,0.5637545364251535,0.5742756301117327,0.5559023450689354,0.8354657746017281,0.8174358671797542,105.59805896194351,102.76174357069641,105.59805896194351,102.76174357069641,110.4955385439999,108.52059226417389,98.52729576880631,98.09675947084482,0.5125878014266997,3,-0.030679445110833814,1317.0,1354.0,1217.3375000000003,1.0818692433281647,1.1122634437861314,0,0.4444444444444444,-9.593792713479985,191,246,67.22453224897687
151,Lipscomb,ASun,23-10,103.18348347761719,195,101.8446985741692,124,0.5374762394855237,151,23,10,10,4,10-4,0.3822800471678247,0.47056643570090345,0.26576416265628416,0.3822800471678247,0.47056643570090345,0.26576416265628416,0.8496455660881059,0.7712789835132494,103.3683777542388,106.17880199820016,103.3683777542388,106.17880199820016,102.8029637920334,107.44672847653592,97.2821202117134,97.326369634477,0.49869258732959926,5,0.07167291793038444,1203.0,1142.0,1098.125,1.0955036994877632,1.039954467842914,0,0.7142857142857143,-3.1680927971779442,88,33,75.86839545848024
152,Albany,AE,22-10,106.1426106772991,132,104.77855690853468,182,0.5371180806198388,152,22,10,10,6,10-6,0.35535737365124365,0.3684919304551395,0.34686109619512256,0.35535737365124365,0.3684919304551395,0.34686109619512256,0.9170425920760606,0.9052195948175384,101.12379326198428,106.60006206162015,101.12379326198428,106.60006206162015,105.60375477518882,103.13596705631026,107.16794627311259,97.02319394249916,0.7583476913613514,1,0.01843338712529652,1143.0,1049.0,1059.825,1.0784799377255678,0.9897860495836577,0,0.625,-5.982451625754003,126,127,67.4254614597826
153,Idaho,BSky,22-9,107.93335383124194,102,106.63414703993367,219,0.5347605266504655,153,22,9,14,4,14-4,0.38689990389905554,0.3557877143338966,0.41212469317194567,0.38689990389905554,0.3557877143338966,0.41212469317194567,0.903167041290664,0.8982960512478368,102.52277157015686,106.09024623904764,102.52277157015686,106.09024623904764,109.96990349986247,108.1153121210785,91.58598825049437,94.60479727799039,0.40782989595094415,1,0.0784432455348858,1379.0,1278.0,1213.05,1.1368039239932402,1.0535427228885867,0,0.7777777777777778,-4.497702419617631,109,28,66.81479319795584
154,Iona,MAAC,20-14,108.84010237126824,86,107.5832850808365,241,0.5333423106533374,154,20,14,11,7,11-7,0.45074289282898955,0.5458961689342355,0.3737988557094034,0.45074289282898955,0.5458961689342355,0.3737988557094034,0.8651214439215107,0.805034258467728,102.68900860588346,104.16252664402234,102.68900860588346,104.16252664402234,107.56428045355723,107.77217644801831,112.11612341655145,106.49422000177726,0.6437347095884577,3,0.022994097148956172,1503.0,1417.0,1359.55,1.1055128535177081,1.0422566290316648,0,0.6111111111111112,-7.308233245606109,159,115,71.47666652837444
155,Rider,MAAC,22-10,107.82557765312194,106,106.81640387907383,224,0.5270084336796055,155,22,10,15,3,15-3,0.4397016574586275,0.5145157243147426,0.3737889135812382,0.4397016574586275,0.5145157243147426,0.3737889135812382,0.8640419517883103,0.7906060898678459,102.86705196184074,104.68585395242212,102.86705196184074,104.68585395242212,107.97479108729686,106.32880418670625,110.89008852626493,101.91200108082042,0.7253073829359469,3,0.11380798766281774,1495.0,1387.0,1347.2375000000002,1.1096781376706035,1.0295140982937305,0,0.8333333333333334,-3.4504855054506685,92,4,74.92524459536793
156,UTSA,CUSA,20-15,104.03722956295891,179,103.2089886116232,155,0.5229633167738678,156,20,15,11,7,11-7,0.4529481798170021,0.40637038594939895,0.4898114601287395,0.4529481798170021,0.40637038594939895,0.4898114601287395,0.8573791690417867,0.8416902830745789,103.70234574629677,103.71919911303456,103.70234574629677,103.71919911303456,102.13905284285403,101.74805667356762,109.53323202398485,115.43153113715846,0.3536188016029749,4,0.013993603901293339,1310.0,1313.0,1290.825,1.014854840896326,1.0171789359518137,0,0.6111111111111112,-7.149652683354471,157,137,72.97700241465226
157,Georgia Southern,SB,21-12,104.80136396616447,158,103.98363517520198,169,0.5225053885387196,157,21,12,11,7,11-7,0.42569999743409637,0.38977878583857206,0.43981467905458344,0.42569999743409637,0.38977878583857206,0.43981467905458344,0.8914843385992144,0.8858574106666139,102.44077931330695,104.35740374228772,102.44077931330695,104.35740374228772,106.1724617325832,105.88059778242496,0,0,0,0,0.05661262578315385,1353.0,1313.0,1266.7250000000001,1.0681087055201404,1.0365312123783772,0,0.6111111111111112,-6.5511824264366325,142,53,69.85725250510012
158,Jacksonville St.,OVC,23-13,100.69936815883571,242,99.9431468165908,90,0.5216582828543351,158,23,13,11,7,11-7,0.39913606185754524,0.32800694098090444,0.40575466403543603,0.39913606185754524,0.32800694098090444,0.40575466403543603,0.8832440573691597,0.8807202209300006,103.10226478353653,107.27360482144127,103.10226478353653,107.27360482144127,98.53137123522373,99.58059107066909,102.66902595052176,87.39193700579007,0.864447982204524,1,0.03430478362218403,1218.0,1169.0,1207.9625000000003,1.0083094466922604,0.9677452735494684,0,0.6111111111111112,-6.656346178501084,145,90,67.18007484937587
159,Hofstra,CAA,19-12,110.0041142377677,77,109.35930862159532,275,0.516895393693515,159,19,12,12,6,12-6,0.4420691344085336,0.47967203808971615,0.42284586598109797,0.4420691344085336,0.47967203808971615,0.42284586598109797,0.8663455709621963,0.8006569797941495,105.0862004362374,106.14951747631144,105.0862004362374,106.14951747631144,110.63801803851487,109.00215610472944,152.54622232475862,151.0424623705648,0.5284508307940752,3,0.05024321770929041,1443.0,1375.0,1257.7500000000002,1.1472868217054262,1.0932220234545813,0,0.6666666666666666,-6.130531118739073,127,61,70.00275312815688
160,Mercer,SC,19-15,111.05684322959416,61,110.45103367346616,295,0.5157207297462392,160,19,15,11,7,11-7,0.4206401402527286,0.4209996353649238,0.38628311769034984,0.4206401402527286,0.4209996353649238,0.38628311769034984,0.8664787737937288,0.8379963887411113,102.21256658443895,105.17524924340707,102.21256658443895,105.17524924340707,110.37203896589043,108.93381017110438,104.84515524884699,115.68339820038669,0.2439240889186426,1,-0.01796088736480883,1311.0,1241.0,1167.4250000000004,1.1229843458894573,1.063023320555924,0,0.6111111111111112,-8.216595610262504,175,216,65.42884591947777
161,Wofford,SC,21-13,107.99671226666761,100,107.81955419979013,243,0.50471988915356,161,21,13,11,7,11-7,0.4166520430110231,0.42570393949379337,0.3874743269697777,0.4166520430110231,0.42570393949379337,0.3874743269697777,0.8709840709987484,0.8334230840643675,103.44791777407785,105.26030108159574,103.44791777407785,105.26030108159574,109.175622756966,108.7362742743657,98.59617049058387,92.24473860150121,0.6826013611306907,2,0.0305710219798061,1367.0,1288.0,1213.5125,1.1264820098680484,1.0613817327798436,0,0.6111111111111112,-5.936179121772938,124,95,67.09015295518554
162,Valparaiso,MVC,15-17,101.53817883899828,224,101.46790275583426,118,0.5019905086410448,162,15,17,6,12,6-12,0.5175929718781749,0.37889758360291287,0.6116789454957916,0.5175929718781749,0.37889758360291287,0.6116789454957916,0.8385585535610379,0.8639470223028987,104.73582412431946,102.28024217171306,104.73582412431946,102.28024217171306,101.52366024729535,101.30805493910066,102.31611602076124,101.25067986495289,0.5300585681166361,2,-0.014141596798131317,1203.0,1243.0,1229.0625000000002,0.9787948131197557,1.011339944063056,0,0.3333333333333333,-9.645621145444077,194,204,70.88148848499124
163,Central Michigan,MAC,21-15,109.46944457960444,81,109.43652048757099,277,0.5008648158206951,163,21,15,7,11,7-11,0.4010946009842286,0.2488794876241389,0.4721002355515293,0.4010946009842286,0.2488794876241389,0.4721002355515293,0.8934518923132507,0.9138908624771507,103.04948130238307,105.425560329813,103.04948130238307,105.425560329813,107.34280567670652,108.69603633351947,122.53005649470956,98.99583669606785,0.9207589263301973,1,-0.008126433187031656,1387.0,1378.0,1275.6625000000001,1.0872781789854291,1.0802230213712483,0,0.3888888888888889,-9.085024188679425,183,187,68.28287498478242
164,UMBC,AE,25-11,102.08841650845723,207,102.21914317855084,131,0.496320914945013,164,25,11,12,4,12-4,0.3863895646333073,0.34881824147214,0.35183142417966823,0.3863895646333073,0.34881824147214,0.35183142417966823,0.8692511949552725,0.8679579432879703,102.31669379469122,105.77170741121755,102.31669379469122,105.77170741121755,99.04873748609515,102.08252013956563,100.84544791476324,87.96266730674394,0.8280374018498775,4,0.08975848428512978,1096.0,1060.0,1079.2625,1.0155082753269014,0.982152164093536,0,0.75,-4.854854524683792,113,17,69.32779522847181
165,George Washington,A10,15-18,103.93974632967411,181,104.11525714664128,171,0.49514957216973066,165,15,18,7,11,7-11,0.5404819620015232,0.54762003546686,0.5520753303233579,0.5404819620015232,0.54762003546686,0.5520753303233579,0.8192989529435094,0.7723643986807146,105.52728607417214,103.52378195242527,105.52728607417214,103.52378195242527,102.93605761042757,103.43334852988247,96.99420102788721,105.67214368460007,0.27181441224212627,5,-0.013638967952450787,1235.0,1303.0,1215.6874999999998,1.0158860726954915,1.0718215001799396,0,0.3888888888888889,-9.698044082604623,197,203,66.78703138642628
